Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type
53.96,Female,117.98,1.63,172.23,142.83,55.9,1.04,1372.8,HIIT
18.06,Male,114.79,1.97,191.97,127.98,59.69,1.03,1019.7,Strength
20.74,Female,73.83,1.93,187.11,141.39,55.97,1.31,1257.6,Cardio
44.62,Male,52.85,1.88,194.03,153.52,71.1,1.08,1423.22,HIIT
19.64,Female,117.56,1.81,195.99,160.92,53.92,1.36,979.2,Yoga
29.77,Male,60.12,1.55,171.92,119.67,52.23,1.3,1250.08,Cardio
50.63,Female,76.86,1.51,192.55,133.94,73.92,0.93,921.54,Strength
56.82,Female,56.08,1.98,170.71,125.89,70.17,1.12,1073.41,Cardio
19.18,Male,63.91,1.63,197.34,131.98,56.87,1.86,1934.4,Cardio
47.65,Female,73.79,1.61,171.81,120.91,63.01,1.35,1296.0,Cardio
20.9,Male,64.6,1.79,188.06,137.09,60.85,1.71,1778.4,Cardio
29.31,Male,55.9,1.61,176.83,127.77,50.87,1.41,1402.24,Strength
29.05,Male,68.77,1.72,170.91,167.48,62.22,1.09,786.11,Yoga
38.06,Female,59.04,1.72,195.97,148.16,68.08,1.06,1145.75,Strength
53.91,Female,71.18,1.86,159.94,147.71,69.94,1.15,1104.92,Cardio
56.27,Female,88.13,1.71,179.45,157.22,59.83,1.68,1310.4,Yoga
33.34,Female,65.89,1.71,171.6,134.69,74.09,1.18,1274.4,Strength
45.82,Female,72.43,1.87,188.33,160.99,64.45,1.3,1718.86,HIIT
32.51,Male,84.37,1.74,195.12,126.83,62.9,1.45,954.39,Yoga
38.0,Male,56.57,1.6,180.22,141.83,53.08,1.2,1297.08,Strength
53.39,Male,78.32,1.65,163.92,126.28,50.01,1.23,1485.59,HIIT
38.2,Male,58.32,1.56,184.92,131.81,53.96,1.64,1708.22,Cardio
20.82,Female,61.66,1.57,190.68,151.93,64.18,1.96,1529.98,Yoga
51.9,Female,70.46,1.58,181.1,163.62,66.64,1.03,1112.4,Strength
39.69,Female,94.03,1.93,187.78,157.13,60.0,1.38,1368.68,Strength
56.82,Female,51.67,1.63,182.91,134.22,73.06,1.19,855.37,Yoga
54.03,Female,87.22,1.76,188.72,157.91,68.0,1.48,1067.38,Yoga
23.73,Male,59.36,1.51,186.94,156.85,68.28,1.05,1038.56,Strength
44.66,Male,44.59,1.65,162.03,147.77,71.3,1.44,951.26,Yoga
21.16,Male,86.5,1.87,162.96,129.24,58.13,1.38,1492.88,Strength
52.02,Female,65.7,1.52,187.7,138.66,52.85,1.28,1385.86,Strength
18.82,Male,95.2,1.85,189.9,142.94,49.86,1.21,1305.71,Strength
43.3,Female,64.84,1.66,191.22,131.73,69.43,1.88,2194.52,Strength
39.85,Male,88.43,1.87,196.09,134.14,54.14,1.97,2821.43,HIIT
34.67,Female,101.28,1.76,193.01,120.67,63.92,0.85,1029.44,HIIT
58.9,Male,71.1,1.68,192.18,121.09,65.73,1.18,1132.8,Cardio
48.58,Female,73.4,1.59,195.53,149.05,64.17,1.19,1284.13,Strength
35.31,Female,44.24,1.62,196.13,157.0,64.99,0.56,491.9,Cardio
49.77,Female,63.89,1.79,163.12,130.09,61.01,1.17,843.8,Yoga
46.78,Male,55.76,1.77,198.01,138.06,68.09,1.2,1297.08,Strength
22.01,Male,72.44,1.62,182.95,122.18,58.86,1.36,1195.71,Cardio
36.98,Male,54.38,1.57,170.12,150.16,62.08,1.3,1285.83,Strength
55.86,Female,45.72,1.73,164.77,128.43,73.12,0.83,546.31,Yoga
29.89,Male,60.79,1.55,172.07,120.02,52.26,1.3,1401.66,Strength
29.09,Female,88.23,1.89,198.9,136.56,53.97,1.74,2037.37,Strength
27.3,Male,80.96,1.61,170.13,166.2,51.94,1.76,1369.63,Yoga
42.01,Male,63.11,1.99,172.19,128.12,68.95,1.38,1214.4,Cardio
36.98,Male,71.34,1.63,162.02,120.14,73.18,1.11,1199.8,Strength
44.07,Female,86.68,1.97,197.15,167.0,49.69,1.66,1293.8,Yoga
51.89,Male,105.25,1.99,187.17,129.91,67.04,0.93,819.14,Cardio
41.25,Male,93.61,1.62,171.88,139.54,50.03,1.15,1519.26,HIIT
41.22,Female,44.76,1.77,181.85,165.08,58.05,1.19,1046.25,Cardio
23.84,Male,59.54,1.79,169.94,164.91,62.94,1.97,2817.1,HIIT
36.77,Male,70.57,1.77,161.48,122.81,51.74,1.01,666.6,Yoga
35.01,Male,101.39,1.76,192.95,120.71,64.09,0.84,738.53,Cardio
49.86,Female,80.76,1.77,174.91,129.49,58.93,1.84,2152.8,Strength
37.25,Male,75.5,1.82,188.52,126.91,60.17,1.23,1328.4,Strength
45.58,Male,58.82,1.7,179.93,155.2,53.05,1.52,1775.66,Strength
21.96,Female,88.36,1.62,173.93,161.69,68.81,1.88,2196.22,Strength
18.0,Male,88.17,1.93,161.07,138.98,71.92,1.71,2002.24,Strength
23.19,Female,87.16,1.9,164.07,128.98,57.88,1.87,1946.3,Cardio
42.11,Male,51.16,1.75,163.02,162.29,51.02,1.29,1236.34,Cardio
30.76,Male,80.05,1.54,184.38,144.15,59.0,1.04,748.8,Yoga
47.48,Female,98.29,1.9,199.14,148.14,63.99,0.76,919.6,HIIT
36.27,Female,48.99,1.68,193.84,144.25,56.14,1.25,1513.88,HIIT
40.73,Male,63.09,1.79,180.88,162.28,72.86,1.99,2847.89,HIIT
34.48,Female,65.91,1.62,189.36,158.16,69.23,1.0,720.0,Yoga
26.06,Female,54.14,1.65,171.52,120.38,58.06,1.07,1156.56,Strength
34.09,Male,69.58,1.53,167.06,134.29,59.07,1.37,1204.5,Cardio
34.52,Female,63.19,1.74,197.69,143.11,71.14,1.02,980.02,Cardio
40.93,Male,50.91,1.8,166.06,125.83,59.86,1.09,1048.14,Cardio
20.07,Female,92.98,1.94,175.74,130.98,71.03,1.15,1242.0,Strength
41.34,Female,46.76,1.77,184.31,139.22,62.87,0.62,408.46,Yoga
35.52,Male,59.26,1.66,196.45,160.61,59.07,1.3,861.12,Yoga
43.8,Male,86.24,1.97,196.9,166.85,49.98,1.66,1725.07,Cardio
47.41,Male,86.74,1.64,177.22,165.43,49.94,2.0,1558.8,Yoga
44.92,Male,52.78,1.88,193.89,153.0,71.07,1.09,784.8,Yoga
35.58,Male,59.13,1.78,183.98,120.8,59.97,0.85,839.97,Strength
54.1,Male,72.24,1.78,162.75,148.72,71.99,1.27,839.72,Yoga
49.96,Male,66.76,1.57,192.22,131.97,72.76,1.26,1108.8,Cardio
22.0,Female,58.38,1.72,173.09,128.1,63.16,0.99,711.61,Yoga
32.04,Male,89.49,1.92,199.04,167.9,67.1,1.93,2254.63,Strength
55.98,Female,59.33,1.56,181.81,154.82,57.03,1.26,1360.8,Strength
55.87,Male,124.92,1.86,196.93,128.75,64.14,0.99,1070.09,Strength
24.37,Female,58.31,1.51,187.03,157.29,67.98,1.03,679.18,Yoga
25.57,Male,53.58,1.65,172.05,119.75,57.93,1.07,1413.58,HIIT
59.15,Male,122.21,1.89,177.48,153.54,51.15,0.66,798.6,HIIT
25.4,Male,62.45,1.65,173.89,141.76,61.05,1.21,798.6,Yoga
46.96,Female,89.41,1.84,168.36,159.22,64.87,1.43,1546.97,Strength
26.94,Male,81.08,1.61,170.37,165.86,52.06,1.76,1373.86,Yoga
49.58,Female,80.79,1.77,175.44,129.23,58.87,1.85,2651.6,HIIT
40.14,Male,87.65,1.87,195.68,134.12,53.85,1.95,2790.64,HIIT
51.97,Male,66.43,1.74,190.84,138.53,69.95,1.48,1420.8,Cardio
42.65,Male,73.06,1.58,190.94,158.06,66.99,1.3,856.44,Yoga
20.19,Female,44.39,1.61,176.6,122.48,69.22,1.08,1069.2,Strength
42.69,Female,66.74,1.85,169.84,120.46,57.84,1.18,1169.26,Strength
42.74,Male,82.69,1.85,186.83,142.45,49.74,1.22,1318.7,Strength
44.89,Female,49.99,1.79,181.9,129.84,59.09,0.75,907.5,HIIT
46.99,Male,43.05,1.62,179.25,131.64,63.88,0.51,449.21,Cardio
22.0,Male,102.48,1.84,163.03,153.09,64.88,1.26,907.2,Yoga
26.94,Male,75.77,1.76,166.79,132.05,66.26,0.67,811.44,HIIT
52.52,Male,57.12,1.56,166.1,151.96,67.96,1.66,1725.07,Cardio
52.9,Male,61.48,1.64,170.09,124.34,73.69,0.54,653.4,HIIT
18.96,Male,89.77,1.77,174.92,127.08,71.94,1.5,1079.1,Yoga
58.26,Female,63.78,1.78,176.34,153.75,72.9,1.57,1226.48,Yoga
18.0,Male,125.2,1.67,171.79,152.4,60.15,1.46,1051.2,Yoga
50.05,Male,50.22,1.98,171.18,125.51,51.94,0.92,607.2,Yoga
18.21,Female,61.03,1.79,191.44,125.73,69.05,1.11,732.6,Yoga
55.03,Male,50.03,1.76,193.93,160.87,73.15,1.29,1273.62,Strength
19.92,Female,74.13,1.58,171.89,166.38,61.97,1.04,1372.8,HIIT
43.13,Female,65.46,1.85,170.0,121.4,57.88,1.18,1170.32,Strength
23.28,Female,57.34,1.71,179.09,148.67,58.08,1.16,834.5,Yoga
42.78,Female,93.85,1.78,187.32,155.99,62.21,1.31,1153.85,Cardio
51.45,Female,81.87,1.72,166.06,137.83,53.02,1.01,727.2,Yoga
48.69,Female,60.26,1.87,179.96,131.14,61.04,1.13,1491.6,HIIT
59.34,Male,60.3,1.76,193.78,120.66,53.0,1.72,2455.82,HIIT
44.81,Male,89.22,1.81,178.4,153.19,69.91,1.7,1985.94,Strength
26.36,Female,110.83,1.9,191.02,167.1,56.98,1.03,1019.7,Strength
23.21,Male,60.41,1.62,192.68,168.26,68.99,1.59,2273.7,HIIT
32.95,Male,68.41,1.75,177.28,149.72,71.05,0.84,554.4,Yoga
48.71,Male,70.88,1.89,194.55,127.26,50.79,0.7,847.0,HIIT
25.45,Female,57.62,1.58,187.91,145.01,52.17,1.37,1808.4,HIIT
28.37,Female,81.69,1.66,173.59,152.99,49.97,1.09,784.15,Yoga
51.84,Female,85.64,1.74,182.25,144.97,55.81,1.84,1915.07,Cardio
52.91,Male,51.77,1.7,174.74,152.37,71.99,1.14,1504.8,HIIT
33.02,Female,53.55,1.52,194.21,126.31,72.98,1.03,1248.57,HIIT
40.12,Male,106.15,1.65,161.92,162.0,73.9,1.33,1436.4,Strength
21.91,Male,44.41,1.72,166.26,132.23,53.86,1.48,1419.62,Cardio
20.99,Male,100.4,1.84,181.16,131.81,50.17,1.3,858.78,Yoga
54.04,Male,55.18,1.71,163.52,152.43,66.97,0.76,670.02,Cardio
51.74,Male,57.75,1.56,165.8,151.86,68.13,1.66,1292.81,Yoga
33.81,Male,112.71,1.85,161.56,133.82,65.81,1.18,1557.6,HIIT
27.5,Female,109.6,1.79,182.61,120.01,68.1,1.32,1738.04,HIIT
38.06,Female,50.01,1.51,179.2,144.9,64.93,1.26,830.09,Yoga
37.34,Male,52.84,1.71,183.96,155.95,50.03,1.14,1098.96,Cardio
22.08,Male,106.68,1.82,170.1,130.33,49.91,1.01,1335.42,HIIT
51.44,Female,44.71,1.62,178.93,121.48,61.03,1.4,922.32,Yoga
32.14,Female,65.13,1.62,186.1,127.82,62.92,0.57,565.33,Strength
28.93,Male,54.48,1.52,171.84,122.87,72.27,1.47,969.32,Yoga
23.85,Male,42.13,1.75,174.25,143.59,55.19,0.84,833.87,Strength
22.02,Male,51.4,1.59,196.74,139.48,65.97,1.27,1370.46,Strength
52.46,Male,47.72,1.86,179.4,128.79,67.12,1.01,1333.2,HIIT
51.96,Female,105.12,1.62,188.84,141.09,61.03,1.35,1190.16,Cardio
38.95,Male,102.05,1.94,192.26,134.12,49.93,0.89,881.1,Strength
39.99,Female,80.34,1.76,167.82,167.05,73.77,1.63,1696.5,Cardio
26.02,Male,77.73,1.62,177.06,126.24,72.83,1.16,1254.89,Strength
50.17,Female,86.3,1.63,160.84,142.84,57.95,1.71,2449.06,HIIT
48.38,Male,69.23,1.59,191.07,165.96,53.3,1.35,1456.78,Strength
33.14,Female,117.14,1.61,165.96,130.48,54.73,1.05,1384.84,HIIT
38.03,Female,56.82,1.6,179.87,142.11,53.19,1.21,1598.53,HIIT
43.35,Male,46.58,1.63,175.69,139.26,64.95,1.18,778.8,Yoga
39.73,Male,88.02,1.87,196.13,133.75,54.16,1.96,2039.97,Cardio
38.16,Female,44.9,1.68,193.25,143.88,57.92,1.01,1092.62,Strength
18.0,Male,62.28,1.59,189.44,162.08,50.0,1.22,1173.15,Cardio
46.26,Male,103.57,1.77,194.31,148.36,54.14,1.17,1030.54,Cardio
29.18,Female,55.99,1.61,177.26,127.29,50.89,1.42,1405.8,Strength
25.58,Male,58.93,1.51,181.24,128.43,70.81,1.7,1770.72,Cardio
52.61,Female,44.83,1.79,164.56,159.74,72.11,1.34,1768.8,HIIT
48.14,Female,52.61,1.66,174.03,130.08,70.93,0.76,500.69,Yoga
57.31,Male,111.88,1.61,194.85,164.96,61.03,1.22,879.86,Yoga
28.06,Male,76.11,1.62,161.07,162.3,69.89,1.16,1255.93,Strength
22.69,Female,42.17,1.58,162.9,132.05,67.12,0.56,678.22,HIIT
42.54,Male,107.88,1.73,173.65,150.32,66.05,1.33,874.61,Yoga
24.12,Male,63.41,1.79,179.92,134.96,59.32,1.41,1352.47,Cardio
46.02,Male,66.89,1.72,163.01,142.21,55.96,1.1,727.32,Yoga
53.99,Male,59.13,1.59,186.12,165.71,73.12,1.08,712.8,Yoga
30.96,Male,61.24,1.77,187.18,126.34,56.08,1.72,2461.49,HIIT
20.89,Female,93.65,1.73,186.05,145.94,71.94,0.99,980.99,Strength
33.89,Female,66.36,1.69,190.92,156.66,52.1,0.81,979.21,HIIT
21.91,Female,106.53,1.82,169.98,129.84,50.03,1.0,721.8,Yoga
28.97,Male,54.78,1.52,171.95,122.7,71.75,1.48,1789.17,HIIT
47.31,Male,89.02,1.84,168.25,158.95,65.04,1.43,1371.66,Cardio
28.74,Female,121.5,1.88,188.36,130.3,51.9,1.3,1716.0,HIIT
49.23,Female,70.3,1.67,185.98,165.71,49.7,0.94,1137.4,HIIT
22.97,Female,40.82,1.75,167.06,145.32,61.07,0.83,546.8,Yoga
43.96,Female,61.03,1.55,195.79,128.66,65.88,1.41,1859.65,HIIT
58.87,Female,78.07,1.92,179.57,126.83,52.95,0.72,870.41,HIIT
27.82,Male,114.6,1.87,183.96,165.89,55.15,1.05,754.74,Yoga
30.93,Male,77.16,1.62,174.12,126.75,74.14,1.39,1836.33,HIIT
23.82,Female,50.64,1.67,178.01,132.54,72.26,0.97,852.82,Cardio
18.62,Female,72.81,1.75,169.07,139.85,63.97,1.2,1586.64,HIIT
32.11,Female,59.07,1.66,184.15,159.55,63.87,0.51,615.98,HIIT
41.96,Male,59.4,1.74,195.32,141.22,51.97,1.78,1856.9,Cardio
38.63,Female,68.31,1.64,161.82,153.59,53.0,1.32,1268.26,Cardio
27.37,Female,89.6,1.64,191.7,162.28,64.06,1.82,1420.69,Yoga
52.89,Female,51.97,1.71,174.51,152.21,72.0,1.15,826.62,Yoga
26.91,Female,75.61,1.76,167.37,132.6,65.85,0.68,449.21,Yoga
50.05,Female,96.95,1.72,188.19,125.01,62.05,1.46,1923.99,HIIT
35.86,Male,69.16,1.65,165.3,126.13,65.13,1.22,1207.8,Strength
41.76,Male,51.17,1.75,162.89,162.04,51.1,1.28,1229.82,Cardio
42.97,Female,62.08,1.58,165.11,148.84,50.03,1.87,2676.16,HIIT
50.7,Female,56.88,1.5,182.35,141.91,65.85,1.43,1731.87,HIIT
55.55,Female,58.03,1.68,168.08,156.22,74.06,1.6,1249.92,Yoga
42.65,Female,42.72,1.66,173.47,134.07,53.15,0.74,488.84,Yoga
25.98,Male,73.94,1.66,177.24,125.02,71.99,0.93,919.03,Strength
56.93,Female,51.32,1.63,182.88,133.49,72.67,1.2,862.56,Yoga
50.09,Female,52.65,1.84,195.59,123.69,51.91,1.38,993.6,Yoga
18.0,Male,92.55,1.74,194.92,167.65,50.14,1.41,1704.55,HIIT
57.07,Female,51.16,1.63,183.53,134.36,72.91,1.21,1597.2,HIIT
48.76,Female,81.92,1.84,191.96,145.81,70.7,1.28,1686.78,HIIT
19.66,Male,75.56,1.78,197.18,132.82,53.05,1.42,1021.55,Yoga
55.07,Male,43.39,1.69,185.67,140.2,56.07,0.9,1089.0,HIIT
58.37,Male,76.01,1.79,160.87,139.97,63.22,1.05,755.37,Yoga
46.78,Male,87.25,1.99,182.03,152.69,70.11,1.97,2048.8,Cardio
57.76,Male,56.09,1.7,170.09,121.81,57.0,0.74,732.6,Strength
53.31,Male,84.1,1.76,164.93,137.56,68.9,1.67,1953.9,Strength
47.66,Female,56.87,1.51,184.96,125.66,52.03,1.37,1314.1,Cardio
47.98,Female,71.61,1.63,179.06,154.43,60.16,1.47,1587.6,Strength
24.19,Female,40.44,1.64,168.03,167.97,54.76,0.97,1174.77,HIIT
40.67,Female,77.91,1.76,161.56,161.32,71.15,1.28,920.06,Yoga
22.92,Female,82.68,1.8,185.2,161.56,56.15,0.69,681.86,Strength
48.78,Male,83.21,1.95,182.84,158.83,72.86,1.9,2717.0,HIIT
22.16,Male,48.39,1.76,164.98,166.7,65.97,1.36,977.57,Yoga
47.07,Male,50.37,1.69,177.97,146.9,63.97,1.48,1421.98,Cardio
40.75,Female,44.17,1.77,182.17,164.83,58.0,1.2,1188.0,Strength
28.04,Male,87.31,1.76,196.64,120.97,60.08,1.19,1284.13,Strength
42.56,Male,127.81,1.69,171.0,154.78,53.09,1.13,813.6,Yoga
59.22,Female,42.12,1.65,171.51,132.08,59.19,1.22,1074.58,Cardio
47.93,Male,84.33,1.82,176.07,149.32,70.21,1.89,2706.86,HIIT
58.95,Male,50.3,1.95,188.3,167.3,54.92,1.06,699.6,Yoga
35.29,Male,61.88,1.63,183.63,160.22,62.96,1.41,1525.34,Strength
20.29,Female,123.72,1.82,194.13,144.98,63.11,1.26,1359.67,Strength
52.67,Female,56.12,1.55,171.22,141.21,53.75,1.12,1208.59,Strength
51.75,Female,85.01,1.85,188.96,152.29,50.0,1.19,1175.96,Strength
46.78,Female,79.96,1.77,170.74,148.8,68.19,0.72,873.58,HIIT
37.3,Male,76.67,1.82,192.39,121.28,49.77,1.48,1599.73,Strength
36.64,Female,73.56,1.74,188.12,141.01,65.0,1.02,979.2,Cardio
56.19,Female,67.21,1.58,188.65,141.57,51.94,1.44,949.54,Yoga
53.51,Female,53.11,1.74,172.72,156.3,54.03,1.37,1315.2,Cardio
35.98,Male,48.37,1.68,194.36,144.23,55.92,1.23,1217.7,Strength
37.27,Male,69.35,1.5,196.29,130.02,65.83,0.69,683.1,Strength
25.98,Male,70.85,1.5,181.55,141.78,53.86,1.15,755.55,Yoga
45.1,Male,41.15,1.58,195.09,168.07,71.07,1.46,1446.71,Strength
33.67,Male,64.04,1.61,173.7,145.16,61.79,1.76,1828.99,Cardio
42.03,Female,85.2,1.81,188.61,151.66,65.09,1.54,1203.05,Yoga
27.93,Male,102.09,1.84,169.04,135.92,63.89,1.06,700.24,Yoga
52.11,Female,63.88,1.54,185.11,165.02,67.15,1.35,1783.48,HIIT
42.19,Female,88.21,1.93,188.16,158.37,64.8,1.67,1301.6,Yoga
51.21,Male,64.33,1.6,168.86,125.5,54.98,1.5,1981.65,HIIT
45.21,Male,58.28,1.72,193.75,150.37,64.77,1.31,1732.08,HIIT
48.86,Male,78.5,1.73,182.01,151.4,63.95,1.38,1671.32,HIIT
54.63,Female,63.41,1.86,198.2,144.07,53.02,1.36,1793.7,HIIT
44.98,Female,59.18,1.5,169.05,141.84,65.02,1.15,1245.1,Strength
44.34,Female,69.04,1.75,191.74,154.96,69.01,1.03,1018.77,Strength
57.06,Male,45.74,1.76,165.1,129.87,59.88,1.43,1541.83,Strength
32.93,Male,58.21,1.53,179.95,125.8,50.34,1.84,2154.46,Strength
48.35,Female,115.33,1.86,174.71,140.51,55.88,1.36,897.6,Yoga
42.83,Female,70.43,1.66,169.2,150.78,58.05,0.98,860.83,Cardio
54.27,Male,58.72,1.59,186.19,165.73,73.17,1.08,712.15,Yoga
32.13,Female,97.02,1.96,188.84,137.23,49.97,1.35,970.38,Yoga
38.01,Male,68.32,1.92,170.18,149.89,73.04,1.32,950.4,Yoga
28.71,Male,76.27,1.8,175.25,148.37,56.87,1.31,941.63,Yoga
38.97,Male,86.6,1.82,190.86,159.48,72.17,1.96,1531.15,Yoga
46.33,Female,58.24,1.53,196.16,139.94,62.18,1.84,2627.15,HIIT
52.12,Male,68.12,1.63,178.98,148.15,66.99,1.17,772.9,Yoga
22.11,Male,44.96,1.72,166.16,132.09,54.02,1.48,1951.97,HIIT
57.01,Female,46.64,1.76,164.91,130.21,59.93,1.44,1383.55,Cardio
18.0,Female,72.45,1.54,194.03,124.93,53.98,0.97,960.3,Strength
20.6,Male,66.71,1.61,161.26,152.51,74.13,1.32,1266.14,Cardio
33.65,Male,47.22,1.61,195.61,160.72,68.99,1.03,742.22,Yoga
27.71,Male,129.2,1.86,173.47,158.14,71.2,1.07,1415.93,HIIT
29.02,Female,67.99,1.7,190.02,149.78,60.27,0.76,501.6,Yoga
35.71,Male,59.88,1.72,161.63,127.61,50.82,1.63,1907.1,Strength
20.29,Male,125.12,1.82,194.28,145.06,62.93,1.25,1199.0,Cardio
31.62,Female,78.72,1.62,195.19,125.09,68.87,1.28,1550.21,HIIT
40.98,Male,65.57,1.57,165.77,123.13,53.05,1.03,740.98,Yoga
25.86,Female,54.52,1.53,175.37,148.08,54.21,1.15,1136.43,Strength
41.11,Female,71.6,1.64,164.82,146.94,54.14,1.42,1877.52,HIIT
44.65,Female,73.01,1.74,180.96,151.76,50.18,1.18,848.18,Yoga
32.38,Female,85.33,1.6,175.85,145.52,60.01,1.99,2069.6,Cardio
53.91,Female,56.21,1.75,195.68,153.96,65.89,1.76,1371.74,Yoga
38.76,Female,63.52,1.7,178.19,124.93,55.92,1.88,2688.4,HIIT
43.71,Male,102.7,1.63,187.98,129.27,51.59,1.34,1447.2,Strength
27.98,Male,66.79,1.67,170.91,157.2,73.85,0.61,536.8,Cardio
26.23,Female,78.05,1.62,176.76,125.99,72.9,1.15,1104.0,Cardio
56.81,Male,75.3,1.63,160.86,131.03,59.93,0.67,591.21,Cardio
58.02,Male,109.6,1.75,181.25,168.69,53.89,1.01,1222.1,HIIT
41.21,Male,76.06,1.79,171.73,131.66,55.92,1.39,997.46,Yoga
59.29,Male,59.85,1.76,194.26,119.78,53.12,1.73,2473.9,HIIT
39.88,Female,63.45,2.0,175.88,161.04,70.88,1.42,1531.04,Strength
39.19,Female,56.01,1.71,183.59,148.35,58.77,1.94,2774.2,HIIT
53.9,Male,50.68,1.61,188.21,157.16,66.95,1.49,1476.44,Strength
21.86,Female,71.42,1.62,199.08,138.29,68.16,0.91,1101.1,HIIT
27.24,Female,88.84,1.64,191.95,161.73,64.02,1.83,2137.81,Strength
39.48,Male,79.92,1.76,168.35,167.17,74.2,1.63,1269.44,Yoga
37.84,Male,86.1,1.8,167.84,148.83,67.94,1.71,1779.77,Cardio
25.19,Female,105.3,1.89,173.78,156.45,66.81,1.34,1764.38,HIIT
48.22,Male,86.75,1.76,183.23,155.31,66.95,1.8,2575.98,HIIT
34.94,Male,85.61,1.85,185.66,135.22,54.9,1.79,2097.52,Strength
50.31,Female,54.87,1.55,174.98,122.11,65.11,1.85,1441.89,Yoga
27.62,Female,56.26,1.51,193.29,127.86,56.07,1.93,2259.84,Strength
25.85,Male,70.53,1.5,181.76,141.83,53.72,1.14,751.72,Yoga
41.52,Male,43.03,1.74,161.1,129.82,70.76,1.04,686.4,Yoga
19.78,Female,82.77,1.8,167.14,160.18,73.01,0.8,967.12,HIIT
40.05,Male,88.71,1.86,195.73,134.44,54.04,1.96,2039.97,Cardio
58.94,Male,53.68,1.57,163.83,168.95,64.08,0.58,573.16,Strength
57.0,Male,85.62,1.69,189.13,133.22,50.0,1.76,1831.81,Cardio
18.0,Female,65.39,1.55,183.8,161.25,58.82,1.42,1024.1,Yoga
41.82,Female,79.68,1.93,181.02,146.36,50.18,1.24,818.4,Yoga
24.74,Male,74.48,1.71,162.12,157.33,63.95,1.43,1887.6,HIIT
39.07,Female,93.1,1.7,191.44,155.17,50.01,1.11,1198.8,Strength
42.21,Female,57.05,1.67,192.06,149.4,54.99,1.13,745.12,Yoga
23.44,Female,42.24,1.58,163.02,132.06,67.02,0.55,545.0,Strength
57.17,Male,75.42,1.67,186.19,152.98,65.05,1.05,1389.46,HIIT
42.9,Male,81.57,1.78,187.91,152.39,64.74,1.57,2243.37,HIIT
42.01,Female,97.61,1.91,193.18,136.0,72.82,0.99,948.82,Cardio
56.02,Male,59.01,1.86,186.81,159.64,65.07,1.08,1167.37,Strength
53.58,Male,84.22,1.76,165.14,137.03,68.91,1.67,1734.13,Cardio
36.05,Female,123.81,1.69,185.12,137.75,73.06,1.3,1248.0,Cardio
38.91,Female,92.82,1.7,190.72,155.6,49.97,1.1,1188.0,Strength
58.54,Female,66.22,1.75,168.75,127.95,56.97,0.62,750.2,HIIT
28.93,Male,55.32,1.52,171.79,123.12,71.92,1.48,1461.2,Strength
53.83,Male,86.5,1.93,170.81,163.21,50.91,1.74,2035.8,Strength
20.76,Male,60.21,1.7,178.93,122.97,52.01,1.96,2293.2,Strength
53.64,Male,67.58,1.54,181.79,140.1,50.02,0.73,722.7,Strength
31.95,Male,62.4,1.63,189.98,161.28,57.86,1.68,2402.4,HIIT
30.05,Female,108.28,1.66,194.05,140.71,64.13,1.08,1166.4,Strength
32.06,Male,70.59,1.62,177.24,122.14,57.92,1.23,809.59,Yoga
54.92,Female,86.19,1.77,175.98,156.67,61.04,1.0,1078.2,Strength
26.15,Female,70.5,1.66,184.34,125.17,67.92,0.81,801.17,Strength
48.77,Male,105.46,1.64,197.84,155.25,59.02,1.19,856.09,Yoga
58.34,Female,65.18,1.63,166.98,121.06,52.93,1.11,1466.42,HIIT
38.07,Male,72.05,1.77,196.85,141.34,72.05,1.13,1118.7,Strength
36.72,Male,67.06,1.75,184.45,126.94,50.05,1.38,1328.11,Cardio
22.97,Female,115.09,1.6,181.73,163.12,60.05,1.48,1066.49,Yoga
56.87,Male,75.89,1.67,185.65,152.68,65.07,1.05,1132.11,Strength
57.14,Female,51.59,1.63,182.99,134.61,73.17,1.2,1152.0,Cardio
30.82,Male,66.8,1.67,184.25,136.37,70.99,1.02,735.01,Yoga
26.85,Female,80.7,1.61,170.09,166.26,52.12,1.75,1821.4,Cardio
40.78,Female,72.22,1.84,174.97,133.01,58.03,1.13,1084.8,Cardio
54.66,Male,64.09,1.86,198.18,144.03,53.0,1.35,1782.0,HIIT
26.92,Female,102.3,1.83,198.66,123.16,57.95,1.4,1849.54,HIIT
37.31,Female,49.13,1.74,193.06,137.96,51.81,1.13,1219.38,Strength
52.76,Male,44.38,1.79,163.92,159.67,72.1,1.34,1284.26,Cardio
27.7,Female,61.94,1.6,178.11,129.14,62.3,1.1,1188.0,Strength
18.0,Female,69.67,1.61,172.51,168.04,71.0,1.31,1151.75,Cardio
39.92,Female,88.18,1.87,196.18,134.06,54.11,1.96,2804.96,HIIT
18.0,Female,63.73,1.59,184.99,124.64,49.96,1.86,1449.68,Yoga
23.94,Male,72.34,1.76,174.88,127.14,68.14,0.87,574.72,Yoga
30.09,Male,90.3,1.66,164.74,152.41,70.96,1.32,1425.6,Strength
36.67,Female,76.39,1.77,180.09,127.76,57.06,1.36,1471.25,Strength
21.28,Male,74.36,1.93,187.17,140.5,55.76,1.32,1268.26,Cardio
30.95,Male,63.02,1.8,166.22,156.75,65.89,0.6,395.28,Yoga
18.0,Female,57.94,1.61,174.85,149.38,71.15,1.9,2712.82,HIIT
