Category,Rating,Reviews,Installs,Type,Price,Content Rating,Genres,Days_Since_Update,Size_MB
HEALTH_AND_FITNESS,4.0,2490,500000,Free,0.0,Everyone 10+,Health & Fitness,3164,3.8
FAMILY,5.0,1,10,Free,0.0,Everyone,Education,2671,3.8
FOOD_AND_DRINK,4.3,27931,5000000,Free,0.0,Everyone,Food & Drink,2632,17.0
FAMILY,4.6,167974,500000,Free,0.0,Everyone,Entertainment,2639,5.0
SHOPPING,4.4,279428,10000000,Free,0.0,Everyone,Shopping,2632,16.0
GAME,4.3,309176,5000000,Free,0.0,Everyone 10+,Simulation,2633,70.0
FAMILY,4.5,349,50000,Free,0.0,Everyone,Education,2772,11.0
COMMUNICATION,4.1,17529,1000000,Free,0.0,Everyone,Communication,2640,10.0
GAME,4.4,579519,10000000,Free,0.0,Mature 17+,Action,2648,99.0
EVENTS,4.7,120,10000,Free,0.0,Everyone,Events,2641,5.1
FAMILY,4.5,384602,10000000,Free,0.0,Everyone,Role Playing,2636,88.0
FAMILY,4.7,24557,1000000,Free,0.0,Everyone,Casual;Creativity,2632,24.0
BEAUTY,4.7,900,5000,Free,0.0,Everyone,Beauty,2763,30.0
FAMILY,4.1,673203,50000000,Free,0.0,Everyone,Educational;Action & Adventure,2828,73.0
GAME,4.2,21661,1000000,Free,0.0,Everyone,Trivia,2703,16.0
PRODUCTIVITY,3.4,5,100,Paid,2.99,Everyone,Productivity,3308,11.0
PERSONALIZATION,4.2,97890,1000000,Paid,2.49,Everyone,Personalization,3341,14.0
SPORTS,4.4,1721943,10000000,Free,0.0,Everyone,Sports,2669,26.0
SPORTS,4.4,172,5000,Paid,2.99,Everyone,Sports,2656,49.0
GAME,3.8,2691,100000,Free,0.0,Teen,Adventure,3159,52.0
VIDEO_PLAYERS,4.2,3546,1000000,Free,0.0,Everyone,Video Players & Editors,2700,3.7
PHOTOGRAPHY,4.3,28578,10000000,Free,0.0,Everyone,Photography,2638,23.0
GAME,4.5,49971,5000000,Free,0.0,Everyone,Arcade,2971,61.0
FAMILY,4.2,19,5000,Free,0.0,Everyone,Education,2663,5.4
BUSINESS,3.4,9,1000,Free,0.0,Everyone,Business,3296,1.7
PERSONALIZATION,4.8,3283,100000,Free,0.0,Everyone,Personalization,4018,3.6
FAMILY,4.6,73,1000,Paid,2.99,Everyone,Education;Pretend Play,2706,12.0
SHOPPING,4.3,44071,5000000,Free,0.0,Everyone,Shopping,2647,56.0
PERSONALIZATION,4.1,62301,1000000,Free,0.0,Everyone,Personalization,3446,1.9
GAME,4.3,25094,1000000,Free,0.0,Teen,Role Playing,2660,82.0
LIFESTYLE,3.2,3031,1000000,Free,0.0,Everyone,Lifestyle,2663,2.7
PERSONALIZATION,4.5,1724,100000,Free,0.0,Mature 17+,Personalization,2670,21.0
AUTO_AND_VEHICLES,3.9,3971,100000,Free,0.0,Everyone,Auto & Vehicles,2636,3.6
LIFESTYLE,4.3,1533,100000,Free,0.0,Everyone,Lifestyle,3307,7.7
TOOLS,4.0,85659,5000000,Free,0.0,Everyone,Tools,2791,27.0
MEDICAL,4.4,15,1000,Free,0.0,Everyone,Medical,2647,39.0
COMMUNICATION,4.4,27540,1000000,Free,0.0,Everyone,Communication,2842,3.7
BEAUTY,4.0,2,1000,Free,0.0,Everyone,Beauty,2698,3.6
FAMILY,4.0,25489,1000000,Free,0.0,Everyone,Simulation,2629,62.0
PRODUCTIVITY,4.7,5867,100000,Free,0.0,Everyone,Productivity,2908,4.4
VIDEO_PLAYERS,2.9,23,5000,Free,0.0,Everyone,Video Players & Editors,3227,4.0
COMMUNICATION,4.5,185,5000,Free,0.0,Everyone,Communication,2709,3.7
PRODUCTIVITY,4.8,4,100,Free,0.0,Everyone,Productivity,2671,31.0
TOOLS,4.5,2,100,Paid,3.99,Everyone,Tools,2647,3.3
FAMILY,4.7,8264,500000,Free,0.0,Everyone,Art & Design;Creativity,2633,24.0
LIFESTYLE,4.2,894,50000,Free,0.0,Everyone,Lifestyle,2748,25.0
HEALTH_AND_FITNESS,4.9,272337,10000000,Free,0.0,Everyone,Health & Fitness,2675,13.0
GAME,3.9,783,100000,Free,0.0,Everyone,Trivia,4017,3.4
MAPS_AND_NAVIGATION,1.9,179,10000,Free,0.0,Everyone,Maps & Navigation,2775,10.0
SOCIAL,2.9,90,10000,Free,0.0,Mature 17+,Social,2657,30.0
SOCIAL,4.3,1157003,50000000,Free,0.0,Everyone,Social,2923,34.0
MEDICAL,1.0,1,50,Free,0.0,Everyone,Medical,3091,28.0
PRODUCTIVITY,4.6,48,1000,Free,0.0,Everyone,Productivity,2886,7.3
PHOTOGRAPHY,3.8,11,1000,Free,0.0,Everyone,Photography,2795,17.0
TRAVEL_AND_LOCAL,4.6,8,1000,Free,0.0,Everyone,Travel & Local,2674,18.0
TOOLS,3.5,78,10000,Free,0.0,Everyone,Tools,4389,3.3
PHOTOGRAPHY,4.0,35725,1000000,Free,0.0,Everyone,Photography,3901,9.9
PERSONALIZATION,4.4,733838,10000000,Free,0.0,Everyone,Personalization,2667,21.0
MAPS_AND_NAVIGATION,4.3,15,5000,Free,0.0,Everyone,Maps & Navigation,4639,0.16015625
HEALTH_AND_FITNESS,4.4,70769,5000000,Free,0.0,Everyone,Health & Fitness,2642,35.0
VIDEO_PLAYERS,3.5,81,10000,Free,0.0,Everyone,Video Players & Editors,3375,22.0
GAME,4.5,4487182,50000000,Free,0.0,Teen,Action,2662,55.0
FAMILY,4.4,63773,5000000,Free,0.0,Everyone,Entertainment,2636,8.8
FINANCE,4.6,964,10000,Free,0.0,Everyone,Finance,2684,14.0
SHOPPING,4.0,4,10,Free,0.0,Everyone,Shopping,2996,2.4
BUSINESS,3.0,2,500,Free,0.0,Everyone,Business,2950,49.0
COMMUNICATION,4.0,32,5000,Free,0.0,Everyone,Communication,3732,0.4267578125
GAME,4.6,152395,10000000,Free,0.0,Everyone 10+,Action,3374,14.0
LIFESTYLE,4.0,3937,100000,Free,0.0,Everyone,Lifestyle,2639,15.0
TOOLS,4.1,174,5000,Free,0.0,Everyone,Tools,2636,12.0
DATING,3.9,742,50000,Free,0.0,Mature 17+,Dating,2750,26.0
SOCIAL,3.4,44,10000,Free,0.0,Mature 17+,Social,2663,2.8
TOOLS,4.2,2531,100000,Free,0.0,Everyone,Tools,3001,3.3
PHOTOGRAPHY,3.3,1461,100000,Free,0.0,Everyone,Photography,2969,13.0
TOOLS,3.3,688,100000,Free,0.0,Everyone,Tools,2964,5.5
FINANCE,4.1,44,1000,Free,0.0,Everyone,Finance,2752,13.0
GAME,4.5,168717,10000000,Free,0.0,Mature 17+,Strategy,2632,56.0
FAMILY,3.7,7664,500000,Free,0.0,Everyone,Casual;Pretend Play,3691,44.0
PERSONALIZATION,3.9,213,10000,Free,0.0,Everyone,Personalization,2709,28.0
VIDEO_PLAYERS,4.4,3066,1000000,Free,0.0,Everyone,Video Players & Editors,2861,9.0
FOOD_AND_DRINK,4.4,205,50000,Free,0.0,Everyone,Food & Drink,2665,33.0
EDUCATION,3.8,27572,5000000,Free,0.0,Everyone,Education;Education,2914,25.0
SPORTS,4.6,37140,1000000,Free,0.0,Everyone,Sports,2634,71.0
FAMILY,4.2,76,10000,Free,0.0,Everyone,Entertainment,2859,35.0
GAME,4.3,8668,500000,Free,0.0,Teen,Action,3121,9.1
SOCIAL,4.0,479909,10000000,Free,0.0,Mature 17+,Social,2657,15.0
FAMILY,4.2,67,5000,Free,0.0,Teen,Entertainment,3549,6.5
EDUCATION,4.6,75112,1000000,Free,0.0,Everyone,Education,2897,6.5
FAMILY,4.2,5369,500000,Free,0.0,Everyone,Puzzle,2738,60.0
TOOLS,4.4,951413,100000000,Free,0.0,Everyone,Tools,2635,13.0
GAME,4.6,2698882,100000000,Free,0.0,Everyone,Action,2635,78.0
FAMILY,4.4,218881,5000000,Free,0.0,Everyone 10+,Role Playing,2760,37.0
MEDICAL,4.1,38,5000,Free,0.0,Everyone,Medical,2654,70.0
SPORTS,4.3,752,100000,Free,0.0,Everyone,Sports,2656,33.0
PARENTING,4.6,62386,1000000,Free,0.0,Everyone,Parenting,2684,3.4
TRAVEL_AND_LOCAL,4.0,875,100000,Free,0.0,Everyone,Travel & Local,2632,21.0
BOOKS_AND_REFERENCE,4.5,313,50000,Free,0.0,Everyone,Books & Reference,2631,6.9
TRAVEL_AND_LOCAL,3.9,98585,10000000,Free,0.0,Everyone,Travel & Local,2650,37.0
GAME,4.4,3344,500000,Free,0.0,Everyone,Arcade,2844,36.0
TOOLS,4.4,103909,5000000,Free,0.0,Everyone,Tools,2716,9.2
TOOLS,4.6,85,1000,Paid,2.99,Everyone,Tools,2661,2.4
SOCIAL,4.7,549,10000,Free,0.0,Teen,Social,3397,17.0
BUSINESS,4.2,127,10000,Free,0.0,Everyone,Business,3297,1.4
FAMILY,4.8,10,1000,Free,0.0,Teen,Puzzle,3241,8.2
PHOTOGRAPHY,4.4,70189,5000000,Free,0.0,Teen,Photography,3720,13.0
FINANCE,3.9,1098,100000,Free,0.0,Everyone,Finance,2718,46.0
VIDEO_PLAYERS,3.6,5692,1000000,Free,0.0,Everyone,Video Players & Editors,2639,31.0
TOOLS,2.8,48,10000,Free,0.0,Everyone,Tools,3466,3.3
NEWS_AND_MAGAZINES,3.7,533,50000,Free,0.0,Everyone,News & Magazines,2630,3.8
PRODUCTIVITY,3.9,17,1000,Free,0.0,Everyone,Productivity,3099,2.4
FAMILY,4.8,23,10000,Free,0.0,Everyone,Educational;Education,2880,35.0
FAMILY,4.4,854,10000,Paid,4.99,Everyone,Casual;Pretend Play,3608,6.9
SPORTS,4.4,16,1000,Free,0.0,Everyone,Sports,2635,4.9
COMMUNICATION,4.2,5,100,Free,0.0,Everyone,Communication,2901,15.0
FINANCE,4.3,5928,500000,Free,0.0,Everyone,Finance,2644,22.0
PERSONALIZATION,4.5,292,10000,Free,0.0,Everyone,Personalization,3138,7.9
NEWS_AND_MAGAZINES,4.9,34,1000,Free,0.0,Everyone,News & Magazines,3197,3.8
BEAUTY,4.2,30,10000,Free,0.0,Everyone,Beauty,2748,2.9
GAME,3.4,9051,1000000,Free,0.0,Everyone,Arcade,3177,23.0
SOCIAL,4.8,1259075,10000000,Free,0.0,Teen,Social,2646,62.0
LIFESTYLE,3.8,3547,100000,Paid,399.99,Everyone,Lifestyle,2835,1.8
BOOKS_AND_REFERENCE,4.4,121,10000,Free,0.0,Everyone,Books & Reference,3220,8.7
GAME,4.3,1300619,50000000,Free,0.0,Everyone,Puzzle,2646,78.0
HEALTH_AND_FITNESS,4.8,432160,10000000,Free,0.0,Everyone,Health & Fitness,2668,15.0
BUSINESS,4.6,2555,100000,Free,0.0,Everyone,Business,3059,16.0
TRAVEL_AND_LOCAL,3.7,25,5000,Free,0.0,Everyone,Travel & Local,2692,43.0
NEWS_AND_MAGAZINES,4.0,11908,1000000,Free,0.0,Everyone,News & Magazines,2665,5.5
FAMILY,1.6,402,100000,Free,0.0,Everyone,Entertainment,3598,1.7
FAMILY,4.5,74,5000,Free,0.0,Everyone,Entertainment,2886,2.8
PARENTING,4.4,11501,1000000,Free,0.0,Everyone,Parenting,2636,11.0
NEWS_AND_MAGAZINES,4.9,58,500,Paid,2.99,Everyone,News & Magazines,2701,3.8
GAME,4.4,5566805,100000000,Free,0.0,Everyone,Arcade,2703,97.0
SPORTS,4.3,16016,1000000,Free,0.0,Everyone,Sports,3571,6.9
BUSINESS,3.7,23729,1000000,Free,0.0,Everyone,Business,2713,24.0
LIFESTYLE,4.5,11,1000,Free,0.0,Everyone,Lifestyle,3517,3.4
FAMILY,4.4,7006,1000000,Free,0.0,Everyone,Education,3281,6.9
HEALTH_AND_FITNESS,4.8,48276,1000000,Free,0.0,Everyone,Health & Fitness,2631,7.5
SOCIAL,3.5,20675,1000000,Free,0.0,Teen,Social,2633,96.0
GAME,3.1,1015,100000,Free,0.0,Everyone,Action,3628,0.6279296875
PHOTOGRAPHY,3.0,2,100,Free,0.0,Everyone,Photography,2950,9.3
GAME,4.0,166033,10000000,Free,0.0,Everyone 10+,Arcade,2816,23.0
BOOKS_AND_REFERENCE,4.7,1340,10000,Paid,4.49,Everyone,Books & Reference,2711,11.0
PHOTOGRAPHY,4.3,4865093,100000000,Free,0.0,Everyone,Photography,2629,51.0
PRODUCTIVITY,4.1,14432,1000000,Free,0.0,Everyone,Productivity,2635,16.0
WEATHER,4.4,260137,10000000,Free,0.0,Everyone 10+,Weather,2650,13.0
TOOLS,4.3,824,10000,Free,0.0,Everyone,Tools,2865,2.8
TRAVEL_AND_LOCAL,3.8,80,10000,Free,0.0,Everyone,Travel & Local,2636,37.0
MEDICAL,4.6,5,100,Free,0.0,Everyone,Medical,2632,11.0
FOOD_AND_DRINK,3.8,3320,500000,Free,0.0,Everyone,Food & Drink,2631,8.4
SOCIAL,4.8,3782,50000,Free,0.0,Teen,Social,2653,63.0
TOOLS,4.1,479,50000,Free,0.0,Everyone,Tools,4326,0.0283203125
COMMUNICATION,4.4,9,5000,Free,0.0,Everyone,Communication,3063,4.2
FOOD_AND_DRINK,4.5,155944,5000000,Free,0.0,Everyone,Food & Drink,2633,35.0
FINANCE,4.3,634,50000,Free,0.0,Everyone,Finance,4396,2.0
FAMILY,5.0,1,100,Free,0.0,Everyone,Entertainment,2703,59.0
EDUCATION,4.2,5741,1000000,Free,0.0,Everyone,Education;Pretend Play,2641,84.0
LIFESTYLE,3.2,320,50000,Free,0.0,Everyone,Lifestyle,2865,31.0
TOOLS,4.2,3606,100000,Free,0.0,Everyone,Tools,2672,17.0
FINANCE,5.0,12,100,Free,0.0,Everyone,Finance,4425,0.7568359375
TOOLS,4.1,14491,1000000,Free,0.0,Everyone,Tools,2790,4.3
GAME,3.8,252,10000,Paid,16.99,Teen,Action,3885,11.0
MAPS_AND_NAVIGATION,4.1,54034,5000000,Free,0.0,Teen,Maps & Navigation,2697,5.8
FINANCE,3.7,800,50000,Free,0.0,Everyone,Finance,2675,32.0
FAMILY,4.5,4218587,50000000,Free,0.0,Everyone 10+,Simulation,2677,100.0
WEATHER,4.2,189313,10000000,Free,0.0,Everyone,Weather,2629,38.0
TOOLS,3.4,784,50000,Free,0.0,Everyone,Tools,3305,42.0
SOCIAL,4.3,374,50000,Free,0.0,Everyone,Social,2636,20.0
EVENTS,4.6,731,50000,Free,0.0,Everyone,Events,2854,11.0
PHOTOGRAPHY,4.4,40289,5000000,Free,0.0,Everyone,Photography,2655,19.0
TOOLS,3.4,16,5000,Free,0.0,Everyone,Tools,2628,4.0
TRAVEL_AND_LOCAL,4.8,17882,1000000,Free,0.0,Everyone,Travel & Local,2632,86.0
BUSINESS,3.7,195,10000,Free,0.0,Everyone,Business,3252,4.0
FINANCE,2.9,26,1000,Free,0.0,Everyone,Finance,2795,36.0
GAME,3.8,555,100000,Free,0.0,Teen,Action,2786,44.0
SOCIAL,3.6,13223,10000000,Free,0.0,Mature 17+,Social,3418,2.8
SPORTS,4.4,4600,500000,Free,0.0,Everyone,Sports,2833,21.0
LIFESTYLE,4.3,45,10000,Free,0.0,Everyone,Lifestyle,2852,2.2
GAME,4.0,454,10000,Free,0.0,Teen,Arcade,3972,27.0
PERSONALIZATION,4.6,5073,1000000,Free,0.0,Everyone 10+,Personalization,2944,23.0
SHOPPING,3.9,671,100000,Free,0.0,Everyone,Shopping,2643,3.6
SHOPPING,4.2,1558,100000,Free,0.0,Everyone,Shopping,3733,21.0
BUSINESS,4.4,1630,100000,Free,0.0,Everyone,Business,2978,2.2
LIFESTYLE,4.9,145,5000,Paid,1.99,Mature 17+,Lifestyle,3480,48.0
PRODUCTIVITY,4.6,27,1000,Free,0.0,Everyone,Productivity,3056,2.5
HEALTH_AND_FITNESS,2.6,114,10000,Free,0.0,Everyone,Health & Fitness,2676,1.6
FINANCE,4.6,83,5000,Free,0.0,Everyone,Finance,2650,4.0
TOOLS,3.4,5,500,Free,0.0,Everyone,Tools,3217,21.0
GAME,4.5,4449910,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2635,67.0
TOOLS,3.9,21,10000,Free,0.0,Everyone,Tools,2828,11.0
PHOTOGRAPHY,4.2,15426,1000000,Free,0.0,Everyone,Photography,2642,50.0
FAMILY,4.2,3345,1000000,Free,0.0,Everyone,Simulation,2715,27.0
HEALTH_AND_FITNESS,4.5,50679,1000000,Free,0.0,Everyone,Health & Fitness,2634,38.0
FAMILY,4.1,175625,10000000,Free,0.0,Everyone,Racing;Action & Adventure,2886,16.0
FAMILY,4.1,51895,10000000,Free,0.0,Everyone,Educational;Brain Games,2680,22.0
DATING,4.7,791,10000,Free,0.0,Mature 17+,Dating,2712,3.7
GAME,4.6,745684,5000000,Free,0.0,Teen,Role Playing,2649,83.0
FAMILY,4.3,24936,5000000,Free,0.0,Everyone,Educational;Education,2711,38.0
FAMILY,4.2,357049,50000000,Free,0.0,Everyone,Puzzle,2635,40.0
MAPS_AND_NAVIGATION,4.2,207440,10000000,Free,0.0,Everyone,Maps & Navigation,2643,6.4
FAMILY,4.5,197,1000,Paid,2.99,Everyone,Casual;Action & Adventure,3130,11.0
FINANCE,4.3,4642,100000,Free,0.0,Everyone,Finance,2643,3.5
COMMUNICATION,5.0,1,10,Free,0.0,Teen,Communication,2921,25.0
GAME,4.5,3777822,100000000,Free,0.0,Everyone,Arcade,2640,75.0
BOOKS_AND_REFERENCE,4.5,1857,50000,Free,0.0,Everyone,Books & Reference,2632,4.9
BEAUTY,4.5,473,100000,Free,0.0,Mature 17+,Beauty,3152,8.2
HEALTH_AND_FITNESS,4.1,3405,100000,Free,0.0,Everyone,Health & Fitness,2641,51.0
FAMILY,4.7,246,10000,Free,0.0,Everyone,Education,2927,11.0
TOOLS,4.6,48979,1000000,Free,0.0,Everyone,Tools,2631,14.0
BUSINESS,5.0,1,10,Free,0.0,Everyone,Business,2796,3.5
HEALTH_AND_FITNESS,4.2,270267,5000000,Free,0.0,Everyone,Health & Fitness,2635,58.0
MEDICAL,3.0,4,500,Paid,0.99,Everyone,Medical,3083,3.4
NEWS_AND_MAGAZINES,4.5,1440,100000,Free,0.0,Everyone,News & Magazines,2759,12.0
LIFESTYLE,3.5,7578,1000000,Free,0.0,Everyone,Lifestyle,2642,25.0
PHOTOGRAPHY,4.4,62421,5000000,Free,0.0,Everyone,Photography,2638,9.6
PERSONALIZATION,4.1,293,100000,Free,0.0,Everyone,Personalization,2632,3.4
FAMILY,4.5,6673,500000,Free,0.0,Everyone,Puzzle,3311,4.4
GAME,4.5,1135631,50000000,Free,0.0,Teen,Arcade,2698,59.0
LIFESTYLE,4.8,28588,1000000,Free,0.0,Everyone,Lifestyle,2787,24.0
GAME,4.3,4000433,100000000,Free,0.0,Everyone,Arcade,2633,42.0
FAMILY,4.9,285,10000,Free,0.0,Everyone,Education,2842,25.0
SHOPPING,4.2,867,100000,Free,0.0,Everyone,Shopping,2633,7.5
SPORTS,4.3,1879,100000,Free,0.0,Everyone,Sports,3172,4.4
PRODUCTIVITY,4.6,102594,5000000,Free,0.0,Everyone,Productivity,2643,15.0
TOOLS,4.3,80,10000,Free,0.0,Everyone,Tools,2768,1.7
SOCIAL,4.8,5369,50000,Free,0.0,Teen,Social,2653,63.0
ENTERTAINMENT,4.4,288150,5000000,Free,0.0,Teen,Entertainment,2643,21.0
TOOLS,3.9,23348,5000000,Free,0.0,Everyone,Tools,2662,3.2
FAMILY,4.3,31705,5000000,Free,0.0,Everyone,Simulation,2902,49.0
GAME,4.2,131,1000,Paid,1.61,Everyone,Board,3523,23.0
FINANCE,4.7,396,10000,Free,0.0,Everyone,Finance,2630,12.0
TOOLS,3.9,1417,10000,Paid,3.28,Everyone,Tools,2985,2.9
COMMUNICATION,4.0,1711,100000,Free,0.0,Everyone,Communication,2836,2.1
TOOLS,4.2,154578,10000000,Free,0.0,Everyone,Tools,2702,14.0
TOOLS,4.4,19877,1000000,Free,0.0,Everyone,Tools,2840,4.5
HEALTH_AND_FITNESS,5.0,1,50,Free,0.0,Everyone,Health & Fitness,2748,12.0
DATING,3.3,1157,100000,Free,0.0,Mature 17+,Dating,3185,21.0
SPORTS,4.0,11151,1000000,Free,0.0,Everyone,Sports,2669,52.0
FAMILY,2.6,366,50000,Free,0.0,Everyone,Entertainment,2842,6.0
FINANCE,3.8,480,50000,Free,0.0,Everyone,Finance,2703,15.0
TOOLS,3.8,4264,500000,Free,0.0,Everyone,Tools,4115,14.0
SPORTS,4.6,2019,100000,Free,0.0,Everyone,Sports,2646,41.0
MEDICAL,4.9,28,5000,Free,0.0,Everyone,Medical,2659,5.7
BUSINESS,4.4,244,1000,Paid,4.99,Everyone,Business,2983,6.9
FAMILY,2.4,468,10000,Free,0.0,Everyone,Entertainment,2785,7.2
BUSINESS,4.4,236,10000,Free,0.0,Everyone,Business,2670,44.0
TOOLS,4.6,57,5000,Free,0.0,Everyone,Tools,2662,13.0
FINANCE,4.5,4254,100000,Free,0.0,Everyone,Finance,2971,3.2
GAME,4.5,413,1000,Paid,4.99,Everyone,Adventure,3075,9.1
TOOLS,4.2,7339,100000,Free,0.0,Everyone,Tools,2717,4.0
TRAVEL_AND_LOCAL,2.3,9,1000,Free,0.0,Everyone,Travel & Local,2751,70.0
PARENTING,4.7,658087,10000000,Free,0.0,Everyone,Parenting,2703,62.0
FAMILY,4.7,19209,100000,Paid,2.99,Everyone,Role Playing;Action & Adventure,3524,21.0
FAMILY,4.6,13,1000,Free,0.0,Everyone,Entertainment,3284,1.3
FAMILY,3.7,165,10000,Free,0.0,Teen,Entertainment,3827,25.0
TRAVEL_AND_LOCAL,4.6,68,10000,Free,0.0,Everyone,Travel & Local,2894,4.2
GAME,4.3,5785,500000,Free,0.0,Teen,Racing,3110,93.0
TOOLS,4.2,2588,100000,Free,0.0,Everyone,Tools,2669,7.6
WEATHER,3.5,2000,100000,Free,0.0,Everyone,Weather,2635,14.0
DATING,4.1,2560,100000,Free,0.0,Mature 17+,Dating,2634,56.0
MAPS_AND_NAVIGATION,4.6,16094,1000000,Free,0.0,Everyone,Maps & Navigation,2635,5.4
FINANCE,4.1,6998,1000000,Free,0.0,Everyone,Finance,2634,24.0
TOOLS,4.0,22,1000,Paid,0.99,Everyone,Tools,4025,0.080078125
AUTO_AND_VEHICLES,4.4,805,50000,Free,0.0,Everyone,Auto & Vehicles,2637,5.6
GAME,4.3,165888,5000000,Free,0.0,Teen,Role Playing,2635,91.0
MAPS_AND_NAVIGATION,3.8,181,10000,Free,0.0,Everyone,Maps & Navigation,2660,9.8
SHOPPING,4.2,2099,100000,Free,0.0,Everyone,Shopping,2855,4.0
MEDICAL,2.6,496,100000,Free,0.0,Everyone,Medical,2639,24.0
BUSINESS,4.1,308,50000,Free,0.0,Everyone,Business,2698,14.0
BUSINESS,3.5,13,1000,Free,0.0,Teen,Business,2949,21.0
ART_AND_DESIGN,4.3,132,10000,Free,0.0,Everyone,Art & Design,2843,7.7
PERSONALIZATION,4.7,51,1000,Free,0.0,Everyone,Personalization,4396,0.2529296875
VIDEO_PLAYERS,3.7,430643,50000000,Free,0.0,Everyone,Video Players & Editors,2696,4.9
FAMILY,4.7,15,1000,Free,0.0,Teen,Education,2898,4.1
FAMILY,4.6,9652,1000000,Free,0.0,Everyone,Educational;Education,2650,53.0
FAMILY,4.7,38,500,Free,0.0,Everyone,Education,2661,5.3
LIBRARIES_AND_DEMO,4.3,434,100000,Free,0.0,Everyone,Libraries & Demo,2690,16.0
FAMILY,4.1,3863,100000,Paid,2.99,Everyone,Sports;Action & Adventure,2703,41.0
BUSINESS,4.8,16,500,Free,0.0,Everyone,Business,2963,4.5
FAMILY,3.8,4,500,Free,0.0,Everyone,Entertainment,2643,30.0
TRAVEL_AND_LOCAL,3.9,442,50000,Free,0.0,Everyone,Travel & Local,2831,2.5
COMMUNICATION,3.9,42370,1000000,Free,0.0,Everyone,Communication,2671,37.0
SPORTS,3.5,4057,500000,Free,0.0,Everyone,Sports,2717,26.0
GAME,4.0,30008,1000000,Free,0.0,Mature 17+,Racing,3123,99.0
FAMILY,3.3,10449,1000000,Free,0.0,Teen,Educational,3241,29.0
TRAVEL_AND_LOCAL,3.1,5572,1000000,Free,0.0,Everyone,Travel & Local,2654,21.0
EDUCATION,4.0,4815,500000,Free,0.0,Everyone,Education,2649,19.0
FAMILY,4.5,736824,10000000,Free,0.0,Teen,Entertainment,2828,20.0
FAMILY,4.1,1407,100000,Free,0.0,Everyone 10+,Role Playing,2776,3.4
PERSONALIZATION,4.1,157495,10000000,Free,0.0,Everyone,Personalization,2642,6.4
AUTO_AND_VEHICLES,2.1,83,5000,Free,0.0,Everyone,Auto & Vehicles,2637,4.8
PHOTOGRAPHY,4.7,233039,10000000,Free,0.0,Everyone,Photography,2638,24.0
VIDEO_PLAYERS,4.5,1060,100000,Free,0.0,Everyone,Video Players & Editors,2858,3.2
SOCIAL,5.0,7,100,Free,0.0,Everyone,Social,2641,18.0
TOOLS,2.5,15,5000,Free,0.0,Everyone,Tools,3324,0.22265625
COMICS,3.2,1462,100000,Free,0.0,Mature 17+,Comics,2709,7.1
GAME,3.9,1987,100000,Free,0.0,Mature 17+,Action,2865,62.0
LIFESTYLE,5.0,33,500,Free,0.0,Everyone,Lifestyle,2720,28.0
FAMILY,4.6,12,5000,Free,0.0,Everyone,Education,2932,2.4
FAMILY,5.0,1,10,Free,0.0,Everyone,Entertainment,2669,5.6
GAME,4.2,13004,100000,Paid,6.99,Teen,Action,3223,46.0
TOOLS,4.1,7,1000,Free,0.0,Everyone,Tools,2824,4.2
FAMILY,4.3,12919,1000000,Free,0.0,Everyone,Educational;Education,2690,94.0
PHOTOGRAPHY,3.5,52,10000,Free,0.0,Everyone,Photography,3347,1.8
ENTERTAINMENT,4.3,44550,1000000,Free,0.0,Everyone,Entertainment,2648,72.0
PARENTING,4.1,319,100000,Free,0.0,Everyone,Parenting,2654,11.0
NEWS_AND_MAGAZINES,4.1,190888,10000000,Free,0.0,Teen,News & Magazines,2653,11.0
GAME,4.3,3904,10000,Paid,2.99,Everyone 10+,Action,4055,5.5
EDUCATION,4.7,254519,5000000,Free,0.0,Everyone,Education,2646,27.0
COMMUNICATION,5.0,1,50,Free,0.0,Everyone,Communication,3697,0.6669921875
HEALTH_AND_FITNESS,2.6,186,10000,Free,0.0,Everyone,Health & Fitness,2708,25.0
FAMILY,3.4,1012,100000,Free,0.0,Teen,Entertainment,2792,12.0
TOOLS,4.2,54,5000,Free,0.0,Everyone,Tools,2742,22.0
HEALTH_AND_FITNESS,5.0,2,50,Free,0.0,Everyone,Health & Fitness,2657,8.3
FOOD_AND_DRINK,3.8,1103,100000,Free,0.0,Everyone,Food & Drink,2688,6.6
SPORTS,4.5,36255,1000000,Free,0.0,Everyone,Sports,2634,25.0
EDUCATION,4.8,256079,1000000,Free,0.0,Teen,Education,2654,7.6
LIFESTYLE,4.5,82145,50000000,Free,0.0,Everyone,Lifestyle,2661,30.0
SHOPPING,4.1,331,50000,Free,0.0,Everyone,Shopping,2990,10.0
FAMILY,4.6,28,500,Free,0.0,Everyone,Puzzle,2831,26.0
HEALTH_AND_FITNESS,4.8,39068,500000,Free,0.0,Everyone,Health & Fitness,2659,4.0
LIFESTYLE,4.1,360,10000,Free,0.0,Everyone,Lifestyle,4188,4.6
TRAVEL_AND_LOCAL,4.3,34,1000,Free,0.0,Everyone,Travel & Local,2971,7.6
FOOD_AND_DRINK,5.0,2,50,Free,0.0,Everyone,Food & Drink,2780,33.0
TOOLS,3.8,40934,1000000,Free,0.0,Everyone,Tools,2638,5.2
PERSONALIZATION,4.7,29485,1000000,Free,0.0,Everyone,Personalization,2646,9.9
FAMILY,5.0,8,10,Free,0.0,Everyone,Education,2634,14.0
GAME,4.5,2,100,Paid,1.99,Everyone,Arcade,3626,7.8
